variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,4.5,N/A,4-<5 hours,converted hours (4-<5 hours),hours,3,converted hours (4-<5 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,5.5,N/A,5-<6 hours,converted hours (5-<6 hours),hours,4,converted hours (5-<6 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,6.5,N/A,6-<7 hours,converted hours (6-<7 hours),hours,5,converted hours (6-<7 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,7.5,N/A,7-<8 hours,converted hours (7-<8 hours),hours,6,converted hours (7-<8 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,8.5,N/A,8-<9 hours,converted hours (8-<9 hours),hours,7,converted hours (8-<9 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,9.5,N/A,9-<10 hours,converted hours (9-<10 hours),hours,8,converted hours (9-<10 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,10.5,N/A,10-<11 hours,converted hours (10-<11 hours),hours,9,converted hours (10-<11 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,11.5,N/A,11-<12 hours,converted hours (11-<12 hours),hours,10,converted hours (11-<12 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,13,N/A,>= 12 hours,converted hours (>= 12 hours),hours,11,converted hours (>= 12 hours),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,NA::a,N/A,not applicable,not applicable,hours,96,not applicable,Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,NA::b,N/A,missing,missing,hours,"[97,99]",don't know (97); refusal (98); not stated (99),Hours sleep,No./hours spent sleeping each night,
SLPG01_cont,N/A,cont,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2015_2016_p::SLPG005, cchs2017_2018_p::SLPG005, [SLPG01]",cat,NA::b,N/A,missing,missing,hours,else,else,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_1,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,1,11,<2 hours,<2 hours,hours,1,<2 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_2,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,2,11,3-<4 hours,3-<4 hours,hours,2,3-<4 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_3,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,3,11,4-<5 hours,4-<5 hours,hours,3,4-<5 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_4,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,4,11,5-<6 hours,5-<6 hours,hours,4,5-<6 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_5,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,5,11,6-<7 hours,6-<7 hours,hours,5,6-<7 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_6,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,6,11,7-<8 hours,7-<8 hours,hours,6,7-<8 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_7,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,7,11,8-<9 hours,8-<9 hours,hours,7,8-<9 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_8,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,8,11,9-<10 hours,9-<10 hours,hours,8,9-<10 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_9,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,9,11,10-<11 hours,10-<11 hours,hours,9,10-<11 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_10,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,10,11,11-<12 hours,11-<12 hours,hours,10,11-<12 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_11,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,11,11,>= 12 hours,>= 12 hours,hours,11,>= 12 hours,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_NAa,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,NA::a,11,not applicable,not applicable,hours,96,not applicable,Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_NAb,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,NA::b,11,missing,missing,hours,"[97,99]",don't know (97); refusal (98); not stated (99),Hours sleep,No./hours spent sleeping each night,
SLPG01_pre2015,SLPG01_pre2015_cat11_NAb,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m",[SLPG01],cat,NA::b,11,missing,missing,hours,else,else,Hours sleep,No./hours spent sleeping each night,
SMK_005,SMK_005_cat3_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m",[SMK_005],cat,1,3,Daily,Daily,N/A,1,Daily,Smoking freq (2015+),Type of smoker presently (2015+ era-specific name for SMK_202),
SMK_005,SMK_005_cat3_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m",[SMK_005],cat,2,3,Occasionally,Occasionally,N/A,2,Occasionally,Smoking freq (2015+),Type of smoker presently (2015+ era-specific name for SMK_202),
SMK_005,SMK_005_cat3_3,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m",[SMK_005],cat,3,3,Not at all,Not at all,N/A,3,Not at all,Smoking freq (2015+),Type of smoker presently (2015+ era-specific name for SMK_202),
SMK_005,SMK_005_cat3_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m",[SMK_005],cat,NA::a,3,not applicable,not applicable,N/A,6,not applicable,Smoking freq (2015+),Type of smoker presently (2015+ era-specific name for SMK_202),
SMK_005,SMK_005_cat3_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m",[SMK_005],cat,NA::b,3,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Smoking freq (2015+),Type of smoker presently (2015+ era-specific name for SMK_202),
SMK_005,SMK_005_cat3_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m",[SMK_005],cat,NA::b,3,missing,missing,N/A,else,else,Smoking freq (2015+),Type of smoker presently (2015+ era-specific name for SMK_202),
SMK_01A,SMK_01A_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2019_2020_p::SMK_020, cchs2022_p::CSS_15, cchs2023_p::CSS_15, cchs2001_m::SMKA_01A, cchs2003_m::SMKC_01A, cchs2005_m::SMKE_01A, cchs2015_2016_m::SMK_020, cchs2017_2018_m::SMK_020, cchs2019_2020_m::SMK_020, cchs2021_m::SMK_020, cchs2022_m::CSS_15, cchs2023_m::CSS_15, [SMK_01A]",cat,1,2,Yes,Yes,N/A,1,Yes,Smoked 100+ cigs,Ever smoked 100 or more cigarettes in lifetime,
SMK_01A,SMK_01A_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2019_2020_p::SMK_020, cchs2022_p::CSS_15, cchs2023_p::CSS_15, cchs2001_m::SMKA_01A, cchs2003_m::SMKC_01A, cchs2005_m::SMKE_01A, cchs2015_2016_m::SMK_020, cchs2017_2018_m::SMK_020, cchs2019_2020_m::SMK_020, cchs2021_m::SMK_020, cchs2022_m::CSS_15, cchs2023_m::CSS_15, [SMK_01A]",cat,2,2,No,No,N/A,2,No,Smoked 100+ cigs,Ever smoked 100 or more cigarettes in lifetime,
SMK_01A,SMK_01A_cat2_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2019_2020_p::SMK_020, cchs2022_p::CSS_15, cchs2023_p::CSS_15, cchs2001_m::SMKA_01A, cchs2003_m::SMKC_01A, cchs2005_m::SMKE_01A, cchs2015_2016_m::SMK_020, cchs2017_2018_m::SMK_020, cchs2019_2020_m::SMK_020, cchs2021_m::SMK_020, cchs2022_m::CSS_15, cchs2023_m::CSS_15, [SMK_01A]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Smoked 100+ cigs,Ever smoked 100 or more cigarettes in lifetime,
SMK_01A,SMK_01A_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2019_2020_p::SMK_020, cchs2022_p::CSS_15, cchs2023_p::CSS_15, cchs2001_m::SMKA_01A, cchs2003_m::SMKC_01A, cchs2005_m::SMKE_01A, cchs2015_2016_m::SMK_020, cchs2017_2018_m::SMK_020, cchs2019_2020_m::SMK_020, cchs2021_m::SMK_020, cchs2022_m::CSS_15, cchs2023_m::CSS_15, [SMK_01A]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Smoked 100+ cigs,Ever smoked 100 or more cigarettes in lifetime,
SMK_01A,SMK_01A_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2019_2020_p::SMK_020, cchs2022_p::CSS_15, cchs2023_p::CSS_15, cchs2001_m::SMKA_01A, cchs2003_m::SMKC_01A, cchs2005_m::SMKE_01A, cchs2015_2016_m::SMK_020, cchs2017_2018_m::SMK_020, cchs2019_2020_m::SMK_020, cchs2021_m::SMK_020, cchs2022_m::CSS_15, cchs2023_m::CSS_15, [SMK_01A]",cat,NA::b,2,missing,missing,N/A,else,else,Smoked 100+ cigs,Ever smoked 100 or more cigarettes in lifetime,
SMK_01B,SMK_01B_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01B, cchs2003_p::SMKC_01B, cchs2005_p::SMKE_01B, cchs2015_2016_p::SMK_025, cchs2017_2018_p::SMK_025, cchs2019_2020_p::SMK_025, cchs2022_p::CSS_05, cchs2023_p::CSS_05, cchs2001_m::SMKA_01B, cchs2003_m::SMKC_01B, cchs2005_m::SMKE_01B, cchs2015_2016_m::SMK_025, cchs2017_2018_m::SMK_025, cchs2019_2020_m::SMK_025, cchs2021_m::SMK_025, cchs2022_m::CSS_05, cchs2023_m::CSS_05, [SMK_01B]",cat,1,2,Yes,Yes,N/A,1,Yes,Ever smoked whole cig,Ever smoked a whole cigarette,
SMK_01B,SMK_01B_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01B, cchs2003_p::SMKC_01B, cchs2005_p::SMKE_01B, cchs2015_2016_p::SMK_025, cchs2017_2018_p::SMK_025, cchs2019_2020_p::SMK_025, cchs2022_p::CSS_05, cchs2023_p::CSS_05, cchs2001_m::SMKA_01B, cchs2003_m::SMKC_01B, cchs2005_m::SMKE_01B, cchs2015_2016_m::SMK_025, cchs2017_2018_m::SMK_025, cchs2019_2020_m::SMK_025, cchs2021_m::SMK_025, cchs2022_m::CSS_05, cchs2023_m::CSS_05, [SMK_01B]",cat,2,2,No,No,N/A,2,No,Ever smoked whole cig,Ever smoked a whole cigarette,
SMK_01B,SMK_01B_cat2_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01B, cchs2003_p::SMKC_01B, cchs2005_p::SMKE_01B, cchs2015_2016_p::SMK_025, cchs2017_2018_p::SMK_025, cchs2019_2020_p::SMK_025, cchs2022_p::CSS_05, cchs2023_p::CSS_05, cchs2001_m::SMKA_01B, cchs2003_m::SMKC_01B, cchs2005_m::SMKE_01B, cchs2015_2016_m::SMK_025, cchs2017_2018_m::SMK_025, cchs2019_2020_m::SMK_025, cchs2021_m::SMK_025, cchs2022_m::CSS_05, cchs2023_m::CSS_05, [SMK_01B]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Ever smoked whole cig,Ever smoked a whole cigarette,
SMK_01B,SMK_01B_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01B, cchs2003_p::SMKC_01B, cchs2005_p::SMKE_01B, cchs2015_2016_p::SMK_025, cchs2017_2018_p::SMK_025, cchs2019_2020_p::SMK_025, cchs2022_p::CSS_05, cchs2023_p::CSS_05, cchs2001_m::SMKA_01B, cchs2003_m::SMKC_01B, cchs2005_m::SMKE_01B, cchs2015_2016_m::SMK_025, cchs2017_2018_m::SMK_025, cchs2019_2020_m::SMK_025, cchs2021_m::SMK_025, cchs2022_m::CSS_05, cchs2023_m::CSS_05, [SMK_01B]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Ever smoked whole cig,Ever smoked a whole cigarette,
SMK_01B,SMK_01B_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2022_p, cchs2023_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_p::SMKA_01B, cchs2003_p::SMKC_01B, cchs2005_p::SMKE_01B, cchs2015_2016_p::SMK_025, cchs2017_2018_p::SMK_025, cchs2019_2020_p::SMK_025, cchs2022_p::CSS_05, cchs2023_p::CSS_05, cchs2001_m::SMKA_01B, cchs2003_m::SMKC_01B, cchs2005_m::SMKE_01B, cchs2015_2016_m::SMK_025, cchs2017_2018_m::SMK_025, cchs2019_2020_m::SMK_025, cchs2021_m::SMK_025, cchs2022_m::CSS_05, cchs2023_m::CSS_05, [SMK_01B]",cat,NA::b,2,missing,missing,N/A,else,else,Ever smoked whole cig,Ever smoked a whole cigarette,
SMK_01C,N/A,cont,"cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_m::SMKA_01C, cchs2003_m::SMKC_01C, cchs2005_m::SMKE_01C, cchs2015_2016_m::SMK_035, cchs2017_2018_m::SMK_035, cchs2019_2020_m::SMK_035, cchs2021_m::SMK_035, cchs2022_m::CSS_10, cchs2023_m::CSS_10, [SMK_01C]",cont,copy,N/A,years,Age in years,years,"[8,99]",Age in years,Age 1st cig,Age smoked first whole cigarette,
SMK_01C,N/A,cont,"cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_m::SMKA_01C, cchs2003_m::SMKC_01C, cchs2005_m::SMKE_01C, cchs2015_2016_m::SMK_035, cchs2017_2018_m::SMK_035, cchs2019_2020_m::SMK_035, cchs2021_m::SMK_035, cchs2022_m::CSS_10, cchs2023_m::CSS_10, [SMK_01C]",cont,NA::a,N/A,not applicable,not applicable,years,96,not applicable,Age 1st cig,Age smoked first whole cigarette,
SMK_01C,N/A,cont,"cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_m::SMKA_01C, cchs2003_m::SMKC_01C, cchs2005_m::SMKE_01C, cchs2015_2016_m::SMK_035, cchs2017_2018_m::SMK_035, cchs2019_2020_m::SMK_035, cchs2021_m::SMK_035, cchs2022_m::CSS_10, cchs2023_m::CSS_10, [SMK_01C]",cont,NA::b,N/A,missing,missing,years,"[97,99]",don't know (97); refusal (98); not stated (99),Age 1st cig,Age smoked first whole cigarette,
SMK_01C,N/A,cont,"cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2001_m::SMKA_01C, cchs2003_m::SMKC_01C, cchs2005_m::SMKE_01C, cchs2015_2016_m::SMK_035, cchs2017_2018_m::SMK_035, cchs2019_2020_m::SMK_035, cchs2021_m::SMK_035, cchs2022_m::CSS_10, cchs2023_m::CSS_10, [SMK_01C]",cont,NA::b,N/A,missing,missing,years,else,else,Age 1st cig,Age smoked first whole cigarette,
SMK_030,SMK_030_cat2_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m","cchs2022_m::SPU_05, cchs2023_m::SPU_05, [SMK_030]",cat,1,2,Yes,Yes,N/A,1,Yes,Ever daily (2015+),Smoked daily - lifetime (2015+ era-specific name for SMK_05D),
